Dose,SplineR,SplineG,SplineB
8.896321070234114,58.65458399644838,36.83972882759659,54.4769407328316
8.929765886287624,58.575174373329936,36.720402794884485,54.38474354191541
8.963210702341136,58.49986801655213,36.604500307103365,54.29355715037347
8.996655518394649,58.42879454244861,36.49210982113567,54.203409188958496
9.03010033444816,58.36208356735302,36.38331979386384,54.11432728842315
9.063545150501671,58.299864707599006,36.27821868217031,54.026339079520135
9.096989966555183,58.24226757952023,36.1768949429375,53.939472193002146
9.130434782608695,58.18942179945032,36.079437033047846,53.85375425962187
9.163879598662207,58.14145698372295,35.9859334093838,53.769212910132
9.197324414715718,58.09850274867174,35.89647252882778,53.685875775285226
9.23076923076923,58.06068871063035,35.81114284826222,53.60377048583424
9.264214046822742,58.02814448593243,35.73003282456957,53.52292467253173
9.297658862876254,58.00099969091162,35.653230914632246,53.44336596613039
9.331103678929766,57.97938394190157,35.5808255753327,53.365121997382914
9.364548494983277,57.96342685523594,35.512905263553364,53.288220397042
9.397993311036789,57.953258047248355,35.44955843617665,53.212688795860316
9.431438127090301,57.94900713427248,35.39087355008501,53.13855482459057
9.464882943143813,57.95080373264195,35.33693906216088,53.06584611398545
9.498327759197323,57.958777458690435,35.287843429286696,52.99459029479766
9.531772575250836,57.97305792875155,35.24367510834488,52.924814997779876
9.565217391304348,57.99377475915897,35.20452255621788,52.85654785368478
9.59866220735786,58.02105756624632,35.17047422978812,52.78981649326508
9.63210702341137,58.05503596634726,35.14161858593804,52.724648547273475
9.665551839464882,58.09583957579545,35.118044081550075,52.66107164646263
9.698996655518394,58.14359801092452,35.09983917350666,52.59911342158526
9.732441471571907,58.19844088806813,35.087092318690225,52.538801503394026
9.765886287625417,58.2604978235599,35.0798919739832,52.480163522641675
9.799331103678929,58.329898433733504,35.078326596268035,52.42322711008084
9.832775919732441,58.40677233492259,35.08248464242715,52.36801989646424
9.866220735785953,58.49124914346079,35.09245456934299,52.31456951254455
9.899665551839464,58.583458475681766,35.108324833897974,52.2629035890745
9.933110367892976,58.683529947919155,35.13018389297456,52.21304975680673
9.966555183946488,58.791593176506616,35.15812020345516,52.16503564649397
10.0,58.90777777777779,35.19222222222222,52.11888888888889
